trade_id,year,region1,region2,industry1,industry2,amount
55708,2019,US,BR,CHEM1,PAPER,77.03
7831,2019,CN,BR,NONME,CONST,77.00
12629,2019,DE,BR,RUBBE,CONST,77.00
29934,2019,IN,BR,ALUM1,MOTO1,76.94
41561,2019,NL,BR,BUSIN,CRUDE,76.54
12671,2019,DE,BR,RUBBE,MOTO1,76.47
12049,2019,DE,BR,PREC1,PREC1,76.46
7659,2019,CN,BR,MEDIC,PUBLI,76.41
42059,2019,NL,BR,FOOD2,BASIC,76.37
7040,2019,CN,BR,ELECT,RAILW,76.09
50596,2019,RU,BR,PFERT,CEREA,75.94
40997,2019,MX,BR,PFERT,PFERT,75.74
68333,2019,WL,BR,GLASS,CONST,75.43
58416,2019,US,BR,PLAST,MOTOR,75.26
69757,2019,WL,BR,PLAST,MOTOR,75.25
13024,2019,DE,BR,TRANS,TRANS,74.76
37137,2019,JP,BR,TRANS,TRANS,74.74
20817,2019,FR,BR,HOTEL,SUPPO,74.55
58618,2019,US,BR,PREC1,PREC1,74.47
23392,2019,GB,BR,FABRI,CONST,74.40
12704,2019,DE,BR,RUBBE,RUBBE,74.37
27820,2019,ID,BR,TEXTI,TEXTI,73.98
37305,2019,KR,BR,BASIC,CONST,73.77
55457,2019,US,BR,BUSIN,FOOD5,73.74
30790,2019,IN,BR,KEROS,AIRTR,73.62
51969,2019,SE,BR,MOTO1,MOTO1,73.51
6717,2019,CN,BR,CHEM1,CEREA,73.44
7556,2019,CN,BR,MACHI,OFFIC,73.43
42075,2019,NL,BR,FOOD2,CONST,73.23
6944,2019,CN,BR,ELECT,BUSIN,72.44
70174,2019,WL,BR,RUBBE,LANDT,72.34
54924,2019,US,BR,AIRTR,BUSIN,72.23
56749,2019,US,BR,GASDI,SUGAR,71.88
33262,2019,IT,BR,MACHI,OFFIC,71.11
55632,2019,US,BR,CHEM1,CEREA,70.88
11351,2019,DE,BR,MACHI,MOTO1,70.75
31931,2019,IT,BR,BUSIN,PUBLI,70.57
58874,2019,US,BR,PUBLI,SANDC,70.49
37328,2019,KR,BR,BASIC,MOTO1,70.43
6749,2019,CN,BR,CHEM1,FURNI,70.39
9948,2019,DE,BR,ALUM1,MOTO1,69.98
71913,2019,WM,BR,HEAVY,BASIC,69.95
