trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,energy,land,material,water,CO2_total,Water_total,Energy_total,Land_total,impact_intensity
17354,2019,RU,RU,REALE,VEGET,250.04,26540828068535.098,1.0,1.0,26540828068535.098,0.0,0.0,0.0,0.0,26540828068535.098,0.0,0.0,0.0,106146328861.52255
5325,2019,RU,RU,ELEC1,NONF1,164.08,26537628120277.79,1.0,1.0,26537628120277.79,0.0,0.0,0.0,0.0,26537628120277.79,0.0,0.0,0.0,161735910045.57404
17274,2019,RU,RU,REALE,MACHI,245.66,26076343793920.85,1.0,1.0,26076343793920.85,0.0,0.0,0.0,0.0,26076343793920.85,0.0,0.0,0.0,106148106301.06998
17286,2019,RU,RU,REALE,NATUR,245.65,26074572897263.52,1.0,1.0,26074572897263.52,0.0,0.0,0.0,0.0,26074572897263.52,0.0,0.0,0.0,106145218389.02307
1037,2019,RU,RU,BASIC,BUSIN,144.76,25783451493921.22,2.0,2.0,25783006946553.18,444547368.038,0.0,0.0,0.0,25783006946553.18,0.0,444547368.038,0.0,178111712447.64594
1140,2019,RU,RU,BASIC,PIGS9,142.76,25428497729273.824,2.0,2.0,25428059301868.504,438427405.322,0.0,0.0,0.0,25428059301868.504,0.0,438427405.322,0.0,178120606117.0764
17282,2019,RU,RU,REALE,MOTO1,229.14,24322776338671.61,1.0,1.0,24322776338671.61,0.0,0.0,0.0,0.0,24322776338671.61,0.0,0.0,0.0,106148103075.28851
5520,2019,RU,RU,ELEC2,POULT,78.96,24021258302851.234,5.0,3.0,24019751784083.848,1505075696.814,0.0,0.0,1443070.574,24019751784083.848,1443070.574,1505075696.814,0.0,304220596540.6691
3711,2019,RU,RU,CONST,FURNI,448.35,23807596568666.06,1.0,1.0,23807596568666.06,0.0,0.0,0.0,0.0,23807596568666.06,0.0,0.0,0.0,53100471882.82828
17289,2019,RU,RU,REALE,NONF1,222.18,23583235322238.99,1.0,1.0,23583235322238.99,0.0,0.0,0.0,0.0,23583235322238.99,0.0,0.0,0.0,106144726448.10059
5500,2019,RU,RU,ELEC2,OFFIC,77.5,23577349627622.254,5.0,3.0,23575870949059.65,1477262159.726,0.0,0.0,1416402.88,23575870949059.65,1416402.88,1477262159.726,0.0,304223866162.8678
3789,2019,RU,RU,CONST,RESEA,440.31,23380550607158.977,1.0,1.0,23380550607158.977,0.0,0.0,0.0,0.0,23380550607158.977,0.0,0.0,0.0,53100203509.25252
1093,2019,RU,RU,BASIC,INERT,130.22,23194598153339.58,2.0,2.0,23194198241886.133,399911453.445,0.0,0.0,0.0,23194198241886.133,0.0,399911453.445,0.0,178118554395.17416
17204,2019,RU,RU,REALE,CEMEN,216.94,23027020829120.85,1.0,1.0,23027020829120.85,0.0,0.0,0.0,0.0,23027020829120.85,0.0,0.0,0.0,106144652111.73988
3699,2019,RU,RU,CONST,FABRI,425.7,22604991678224.61,1.0,1.0,22604991678224.61,0.0,0.0,0.0,0.0,22604991678224.61,0.0,0.0,0.0,53100755645.34792
1165,2019,RU,RU,BASIC,SANDC,126.66,22560140448241.727,2.0,2.0,22559751475839.754,388972401.977,0.0,0.0,0.0,22559751475839.754,0.0,388972401.977,0.0,178115746472.77536
17247,2019,RU,RU,REALE,FOOD5,211.62,22462304365256.71,1.0,1.0,22462304365256.71,0.0,0.0,0.0,0.0,22462304365256.71,0.0,0.0,0.0,106144524927.96858
5293,2019,RU,RU,ELEC1,HEALT,135.31,21884559276204.5,1.0,1.0,21884559276204.5,0.0,0.0,0.0,0.0,21884559276204.5,0.0,0.0,0.0,161736451675.44528
5489,2019,RU,RU,ELEC2,MOTO1,71.74,21826333296971.086,5.0,3.0,21824964435260.32,1367550499.714,0.0,0.0,1311211.05,21824964435260.32,1311211.05,1367550499.714,0.0,304242170295.1086
5380,2019,RU,RU,ELEC1,TRAN1,134.07,21684131100192.59,1.0,1.0,21684131100192.59,0.0,0.0,0.0,0.0,21684131100192.59,0.0,0.0,0.0,161737384203.71887
3717,2019,RU,RU,CONST,HOTEL,408.31,21681781155451.77,1.0,1.0,21681781155451.77,0.0,0.0,0.0,0.0,21681781155451.77,0.0,0.0,0.0,53101273922.88156
17213,2019,RU,RU,REALE,COKIN,198.75,21096557307777.094,1.0,1.0,21096557307777.094,0.0,0.0,0.0,0.0,21096557307777.094,0.0,0.0,0.0,106146200290.70236
5231,2019,RU,RU,ELEC1,BASIC,129.97,21021386288898.875,1.0,1.0,21021386288898.875,0.0,0.0,0.0,0.0,21021386288898.875,0.0,0.0,0.0,161740296136.79214
17189,2019,RU,RU,REALE,ANTHR,192.96,20481942380454.56,1.0,1.0,20481942380454.56,0.0,0.0,0.0,0.0,20481942380454.56,0.0,0.0,0.0,106146052966.70065
3701,2019,RU,RU,CONST,FISH5,385.22,20455580772645.168,1.0,1.0,20455580772645.168,0.0,0.0,0.0,0.0,20455580772645.168,0.0,0.0,0.0,53101035181.572
17237,2019,RU,RU,REALE,ELECT,190.64,20235988386773.94,1.0,1.0,20235988386773.94,0.0,0.0,0.0,0.0,20235988386773.94,0.0,0.0,0.0,106147652049.80037
3690,2019,RU,RU,CONST,ELEC2,378.42,20094489101179.86,1.0,1.0,20094489101179.86,0.0,0.0,0.0,0.0,20094489101179.86,0.0,0.0,0.0,53101022940.594734
5490,2019,RU,RU,ELEC2,MOTOR,65.11,19808821301574.82,5.0,3.0,19807578970275.004,1241141290.254,0.0,0.0,1190009.564,19807578970275.004,1190009.564,1241141290.254,0.0,304236235625.4772
1122,2019,RU,RU,BASIC,NONF1,109.0,19414986794635.33,2.0,2.0,19414652049642.707,334744992.62,0.0,0.0,0.0,19414652049642.707,0.0,334744992.62,0.0,178119144904.91125
5277,2019,RU,RU,ELEC1,FABRI,119.38,19308712651092.99,1.0,1.0,19308712651092.99,0.0,0.0,0.0,0.0,19308712651092.99,0.0,0.0,0.0,161741603711.61823
3669,2019,RU,RU,CONST,CHEM1,363.53,19303899546142.586,1.0,1.0,19303899546142.586,0.0,0.0,0.0,0.0,19303899546142.586,0.0,0.0,0.0,53101255869.233864
5551,2019,RU,RU,ELEC2,TOBAC,62.79,19103056204266.426,5.0,3.0,19101858135775.453,1196920880.056,0.0,0.0,1147610.917,19101858135775.453,1147610.917,1196920880.056,0.0,304237238481.7077
17348,2019,RU,RU,REALE,TOBAC,174.63,18536700181949.89,1.0,1.0,18536700181949.89,0.0,0.0,0.0,0.0,18536700181949.89,0.0,0.0,0.0,106148429147.05315
17349,2019,RU,RU,REALE,TRAN1,174.55,18528249400367.48,1.0,1.0,18528249400367.48,0.0,0.0,0.0,0.0,18528249400367.48,0.0,0.0,0.0,106148664568.13222
3731,2019,RU,RU,CONST,LIQUE,348.46,18503255507345.297,1.0,1.0,18503255507345.297,0.0,0.0,0.0,0.0,18503255507345.297,0.0,0.0,0.0,53100084679.28973
5449,2019,RU,RU,ELEC2,FINAN,60.63,18445500789957.445,5.0,3.0,18444343960753.76,1155721095.228,0.0,0.0,1108108.454,18444343960753.76,1108108.454,1155721095.228,0.0,304230591950.4774
20541,2019,RU,RU,TRAN2,CHEM1,273.29,18261922485706.234,1.0,1.0,18261922485706.234,0.0,0.0,0.0,0.0,18261922485706.234,0.0,0.0,0.0,66822505344.894554
3813,2019,RU,RU,CONST,VEGET,342.94,18210285576948.742,1.0,1.0,18210285576948.742,0.0,0.0,0.0,0.0,18210285576948.742,0.0,0.0,0.0,53100500311.85847
17209,2019,RU,RU,REALE,CHEMI,169.9,18034604531712.21,1.0,1.0,18034604531712.21,0.0,0.0,0.0,0.0,18034604531712.21,0.0,0.0,0.0,106148349215.4927
17347,2019,RU,RU,REALE,TEXTI,169.52,17993869015364.965,1.0,1.0,17993869015364.965,0.0,0.0,0.0,0.0,17993869015364.965,0.0,0.0,0.0,106145994663.5498
5255,2019,RU,RU,ELEC1,CONST,109.53,17715074017086.83,1.0,1.0,17715074017086.83,0.0,0.0,0.0,0.0,17715074017086.83,0.0,0.0,0.0,161737186315.04453
3810,2019,RU,RU,CONST,TRANS,330.35,17541896477903.148,1.0,1.0,17541896477903.148,0.0,0.0,0.0,0.0,17541896477903.148,0.0,0.0,0.0,53100942872.41758
5555,2019,RU,RU,ELEC2,VEGE1,57.24,17412996710903.49,5.0,3.0,17411904636291.465,1091028530.973,0.0,0.0,1046081.052,17411904636291.465,1046081.052,1091028530.973,0.0,304210284956.3852
1190,2019,RU,RU,BASIC,WOOD2,97.45,17357597872493.994,2.0,2.0,17357298600131.195,299272362.798,0.0,0.0,0.0,17357298600131.195,0.0,299272362.798,0.0,178117987403.73517
5559,2019,RU,RU,ELEC2,WHEAT,57.01,17344646605288.072,5.0,3.0,17343558817325.629,1086745987.505,0.0,0.0,1041974.938,17343558817325.629,1041974.938,1086745987.505,0.0,304238670501.45715
5447,2019,RU,RU,ELEC2,ELECT,56.52,17194087531581.188,5.0,3.0,17193009186091.21,1077312559.834,0.0,0.0,1032930.142,17193009186091.21,1032930.142,1077312559.834,0.0,304212447480.205
5527,2019,RU,RU,ELEC2,RADIO,56.29,17126437937666.898,5.0,3.0,17125363834893.168,1073073907.619,0.0,0.0,1028866.111,17125363834893.168,1028866.111,1073073907.619,0.0,304253649629.8969
17322,2019,RU,RU,REALE,RADIO,161.15,17105115062486.049,1.0,1.0,17105115062486.049,0.0,0.0,0.0,0.0,17105115062486.049,0.0,0.0,0.0,106144058718.4986
5461,2019,RU,RU,ELEC2,GASDI,55.99,17035136143485.928,5.0,3.0,17034067766801.342,1067353303.404,0.0,0.0,1023381.181,17034067766801.342,1023381.181,1067353303.404,0.0,304253190632.0044
3654,2019,RU,RU,CONST,BEVER,316.14,16787311694419.805,1.0,1.0,16787311694419.805,0.0,0.0,0.0,0.0,16787311694419.805,0.0,0.0,0.0,53100878390.64909
1064,2019,RU,RU,BASIC,ELEC2,93.53,16658314610148.846,2.0,2.0,16658027394532.363,287215616.483,0.0,0.0,0.0,16658027394532.363,0.0,287215616.483,0.0,178106646104.4461
1104,2019,RU,RU,BASIC,LIQUE,92.85,16537951717027.422,2.0,2.0,16537666576657.045,285140370.376,0.0,0.0,0.0,16537666576657.045,0.0,285140370.376,0.0,178114719623.34326
3808,2019,RU,RU,CONST,TRAN1,307.85,16346904786116.64,1.0,1.0,16346904786116.64,0.0,0.0,0.0,0.0,16346904786116.64,0.0,0.0,0.0,53100226688.70112
17256,2019,RU,RU,REALE,HEAVY,153.49,16292079772939.316,1.0,1.0,16292079772939.316,0.0,0.0,0.0,0.0,16292079772939.316,0.0,0.0,0.0,106144242445.36658
5509,2019,RU,RU,ELEC2,PAPER,53.47,16267199125108.246,5.0,3.0,16266178910410.672,1019237450.002,0.0,0.0,977247.573,16266178910410.672,977247.573,1019237450.002,0.0,304230393213.1709
17353,2019,RU,RU,REALE,VEGE1,153.11,16252243830152.271,1.0,1.0,16252243830152.271,0.0,0.0,0.0,0.0,16252243830152.271,0.0,0.0,0.0,106147500686.77599
3749,2019,RU,RU,CONST,NONF1,305.75,16235706795671.035,1.0,1.0,16235706795671.035,0.0,0.0,0.0,0.0,16235706795671.035,0.0,0.0,0.0,53101248718.46618
20535,2019,RU,RU,TRAN2,BUSIN,242.05,16174569109824.053,1.0,1.0,16174569109824.053,0.0,0.0,0.0,0.0,16174569109824.053,0.0,0.0,0.0,66823255979.44248
1072,2019,RU,RU,BASIC,ELECT,88.67,15793808746166.164,2.0,2.0,15793536435994.229,272310171.936,0.0,0.0,0.0,15793536435994.229,0.0,272310171.936,0.0,178118966349.00375
5394,2019,RU,RU,ELEC2,93197,51.76,15747336249360.691,5.0,3.0,15746348638416.38,986664927.36,0.0,0.0,946016.952,15746348638416.38,946016.952,986664927.36,0.0,304237562777.4477
1175,2019,RU,RU,BASIC,TEXT2,87.75,15629670354661.623,2.0,2.0,15629400874494.43,269480167.196,0.0,0.0,0.0,15629400874494.43,0.0,269480167.196,0.0,178115901477.62534
5357,2019,RU,RU,ELEC1,RAWMI,96.3,15575958525459.848,1.0,1.0,15575958525459.848,0.0,0.0,0.0,0.0,15575958525459.848,0.0,0.0,0.0,161744117606.02127
5550,2019,RU,RU,ELEC2,TEXTI,51.09,15541769868789.508,5.0,3.0,15540795150159.428,973784962.473,0.0,0.0,933667.607,15540795150159.428,933667.607,973784962.473,0.0,304203755505.76447
5538,2019,RU,RU,ELEC2,SALEM,51.05,15531754337071.707,5.0,3.0,15530780246576.355,973157429.427,0.0,0.0,933065.927,15530780246576.355,933065.927,973157429.427,0.0,304245922371.62994
1191,2019,RU,RU,BASIC,WOODW,84.19,14995496665366.895,2.0,2.0,14995238119354.287,258546012.608,0.0,0.0,0.0,14995238119354.287,0.0,258546012.608,0.0,178114938417.47113
5263,2019,RU,RU,ELEC1,EDUCA,92.46,14954670453952.94,1.0,1.0,14954670453952.94,0.0,0.0,0.0,0.0,14954670453952.94,0.0,0.0,0.0,161742055526.2053
3767,2019,RU,RU,CONST,PFERT,280.56,14897888061281.602,1.0,1.0,14897888061281.602,0.0,0.0,0.0,0.0,14897888061281.602,0.0,0.0,0.0,53100541992.021675
1115,2019,RU,RU,BASIC,MOTO1,82.94,14772073668991.37,2.0,2.0,14771818975143.59,254693847.779,0.0,0.0,0.0,14771818975143.59,0.0,254693847.779,0.0,178105542187.01917
5497,2019,RU,RU,ELEC2,NONME,46.98,14293943905947.244,5.0,3.0,14293047446049.814,895601192.628,0.0,0.0,858704.801,14293047446049.814,858704.801,895601192.628,0.0,304255936695.3437
3818,2019,RU,RU,CONST,WHOLE,267.93,14227517783562.104,1.0,1.0,14227517783562.104,0.0,0.0,0.0,0.0,14227517783562.104,0.0,0.0,0.0,53101622750.57703
17265,2019,RU,RU,REALE,KEROS,132.32,14045022574325.594,1.0,1.0,14045022574325.594,0.0,0.0,0.0,0.0,14045022574325.594,0.0,0.0,0.0,106144366492.78714
5429,2019,RU,RU,ELEC2,CROPS,44.38,13503115451179.82,5.0,3.0,13502268588930.186,846051053.638,0.0,0.0,811195.996,13502268588930.186,811195.996,846051053.638,0.0,304261276502.47455
3773,2019,RU,RU,CONST,POSTT,253.63,13467676407849.72,1.0,1.0,13467676407849.72,0.0,0.0,0.0,0.0,13467676407849.72,0.0,0.0,0.0,53099698016.203606
1038,2019,RU,RU,BASIC,CATTL,74.91,13342907421466.885,2.0,2.0,13342677368699.217,230052767.667,0.0,0.0,0.0,13342677368699.217,0.0,230052767.667,0.0,178119175296.58102
5465,2019,RU,RU,ELEC2,HEAVY,43.21,13144706434406.408,5.0,3.0,13143882050159.523,823594582.213,0.0,0.0,789664.672,13143882050159.523,789664.672,823594582.213,0.0,304205194038.5653
1097,2019,RU,RU,BASIC,KERO1,73.11,13021169340416.223,2.0,2.0,13020944834920.5,224505495.722,0.0,0.0,0.0,13020944834920.5,0.0,224505495.722,0.0,178103807145.61923
1163,2019,RU,RU,BASIC,RUBBE,72.63,12936528373242.863,2.0,2.0,12936305327090.906,223046151.957,0.0,0.0,0.0,12936305327090.906,0.0,223046151.957,0.0,178115494606.12506
5261,2019,RU,RU,ELEC1,DIST1,79.95,12930859223617.898,1.0,1.0,12930859223617.898,0.0,0.0,0.0,0.0,12930859223617.898,0.0,0.0,0.0,161736825811.35583
17231,2019,RU,RU,REALE,ELEC4,120.9,12832926864423.16,1.0,1.0,12832926864423.16,0.0,0.0,0.0,0.0,12832926864423.16,0.0,0.0,0.0,106144969929.0584
17219,2019,RU,RU,REALE,CROPS,120.22,12760850228369.55,1.0,1.0,12760850228369.55,0.0,0.0,0.0,0.0,12760850228369.55,0.0,0.0,0.0,106145817903.58968
20631,2019,RU,RU,TRAN2,PFERT,188.58,12601483346727.535,1.0,1.0,12601483346727.535,0.0,0.0,0.0,0.0,12601483346727.535,0.0,0.0,0.0,66823010641.253235
1088,2019,RU,RU,BASIC,GLASS,68.42,12186472332326.898,2.0,2.0,12186262218324.035,210114002.863,0.0,0.0,0.0,12186262218324.035,0.0,210114002.863,0.0,178112720437.39984
5389,2019,RU,RU,ELEC1,WHOLE,74.89,12112954891801.46,1.0,1.0,12112954891801.46,0.0,0.0,0.0,0.0,12112954891801.46,0.0,0.0,0.0,161743288714.13354
1052,2019,RU,RU,BASIC,COPP1,65.99,11753504913551.146,2.0,2.0,11753302264589.436,202648961.71,0.0,0.0,0.0,11753302264589.436,0.0,202648961.71,0.0,178110394204.4423
3712,2019,RU,RU,CONST,GASDI,219.7,11666295555216.344,1.0,1.0,11666295555216.344,0.0,0.0,0.0,0.0,11666295555216.344,0.0,0.0,0.0,53101026650.96197
20548,2019,RU,RU,TRAN2,COMPU,169.15,11303303656614.254,1.0,1.0,11303303656614.254,0.0,0.0,0.0,0.0,11303303656614.254,0.0,0.0,0.0,66824142220.5986
1085,2019,RU,RU,BASIC,FURNI,62.6,11149633884156.889,2.0,2.0,11149441646884.12,192237272.77,0.0,0.0,0.0,11149441646884.12,0.0,192237272.77,0.0,178109167478.54456
17362,2019,RU,RU,REALE,WOODW,102.28,10857144663118.55,1.0,1.0,10857144663118.55,0.0,0.0,0.0,0.0,10857144663118.55,0.0,0.0,0.0,106151199287.43205
17280,2019,RU,RU,REALE,MEDIC,102.19,10846807831763.68,1.0,1.0,10846807831763.68,0.0,0.0,0.0,0.0,10846807831763.68,0.0,0.0,0.0,106143534903.25551
1023,2019,RU,RU,BASIC,ALUM1,60.56,10786782414433.047,2.0,2.0,10786596433291.885,185981141.162,0.0,0.0,0.0,10786596433291.885,0.0,185981141.162,0.0,178117278970.1626
22311,2019,RU,RU,WOODW,PULP5,232.1,10678688923796.088,1.0,1.0,10678688923796.088,0.0,0.0,0.0,0.0,10678688923796.088,0.0,0.0,0.0,46009000102.525154
5382,2019,RU,RU,ELEC1,TRANS,65.33,10566433221743.984,1.0,1.0,10566433221743.984,0.0,0.0,0.0,0.0,10566433221743.984,0.0,0.0,0.0,161739372749.79312
5514,2019,RU,RU,ELEC2,PIGS9,34.7,10557030388527.719,5.0,3.0,10556368293136.725,661461180.258,0.0,0.0,634210.736,10556368293136.725,634210.736,661461180.258,0.0,304237186989.2714
5523,2019,RU,RU,ELEC2,PRINT,34.66,10544223055595.738,5.0,3.0,10543561763430.254,660658724.147,0.0,0.0,633441.339,10543561763430.254,633441.339,660658724.147,0.0,304218784062.1968
1156,2019,RU,RU,BASIC,REALE,59.09,10524734826835.383,2.0,2.0,10524553363807.918,181463027.465,0.0,0.0,0.0,10524553363807.918,0.0,181463027.465,0.0,178113637279.32614
5241,2019,RU,RU,ELEC1,BUSIN,65.04,10519286364478.22,1.0,1.0,10519286364478.22,0.0,0.0,0.0,0.0,10519286364478.22,0.0,0.0,0.0,161735645210.30472
3692,2019,RU,RU,CONST,ELEC4,197.7,10497824627854.797,1.0,1.0,10497824627854.797,0.0,0.0,0.0,0.0,10497824627854.797,0.0,0.0,0.0,53099770500.02427
17269,2019,RU,RU,REALE,LEATH,98.11,10414244459360.287,1.0,1.0,10414244459360.287,0.0,0.0,0.0,0.0,10414244459360.287,0.0,0.0,0.0,106148654157.17345
5247,2019,RU,RU,ELEC1,CHEM1,63.94,10342202902290.646,1.0,1.0,10342202902290.646,0.0,0.0,0.0,0.0,10342202902290.646,0.0,0.0,0.0,161748559622.93787
1153,2019,RU,RU,BASIC,RADIO,57.86,10305310019730.482,2.0,2.0,10305132339932.758,177679797.725,0.0,0.0,0.0,10305132339932.758,0.0,177679797.725,0.0,178107674036.13
5392,2019,RU,RU,ELEC1,WOODW,62.93,10177954791202.016,1.0,1.0,10177954791202.016,0.0,0.0,0.0,0.0,10177954791202.016,0.0,0.0,0.0,161734543003.36908
17230,2019,RU,RU,REALE,ELEC3,94.3,10009274968071.443,1.0,1.0,10009274968071.443,0.0,0.0,0.0,0.0,10009274968071.443,0.0,0.0,0.0,106142894677.32178
5419,2019,RU,RU,ELEC2,CHEMI,32.13,9775090020055.59,5.0,3.0,9774476964886.604,612467933.106,0.0,0.0,587235.88,9774476964886.604,587235.88,612467933.106,0.0,304235605977.45374
3679,2019,RU,RU,CONST,COPPE,183.98,9769610972854.426,1.0,1.0,9769610972854.426,0.0,0.0,0.0,0.0,9769610972854.426,0.0,0.0,0.0,53101483709.394646
5279,2019,RU,RU,ELEC1,FISH5,60.29,9750504143814.41,1.0,1.0,9750504143814.41,0.0,0.0,0.0,0.0,9750504143814.41,0.0,0.0,0.0,161726723234.60623
17228,2019,RU,RU,REALE,ELEC1,91.09,9668926347003.805,1.0,1.0,9668926347003.805,0.0,0.0,0.0,0.0,9668926347003.805,0.0,0.0,0.0,106146957371.87183
1182,2019,RU,RU,BASIC,VEGE1,54.0,9617368102354.67,2.0,2.0,9617202283760.586,165818594.084,0.0,0.0,0.0,9617202283760.586,0.0,165818594.084,0.0,178099409302.86426
5375,2019,RU,RU,ELEC1,SUPPO,58.13,9402439992394.527,1.0,1.0,9402439992394.527,0.0,0.0,0.0,0.0,9402439992394.527,0.0,0.0,0.0,161748494622.30392
17185,2019,RU,RU,REALE,AIRTR,88.31,9373840456537.758,1.0,1.0,9373840456537.758,0.0,0.0,0.0,0.0,9373840456537.758,0.0,0.0,0.0,106146987391.43651
17271,2019,RU,RU,REALE,LIQUE,87.77,9316599879912.809,1.0,1.0,9316599879912.809,0.0,0.0,0.0,0.0,9316599879912.809,0.0,0.0,0.0,106147885153.38736
5479,2019,RU,RU,ELEC2,LIQUE,30.6,9308461761519.854,5.0,3.0,9307877971438.482,583230878.056,0.0,0.0,559203.314,9307877971438.482,559203.314,583230878.056,0.0,304198096781.6945
5356,2019,RU,RU,ELEC1,RAILW,56.84,9193489218863.172,1.0,1.0,9193489218863.172,0.0,0.0,0.0,0.0,9193489218863.172,0.0,0.0,0.0,161743300824.47522
22276,2019,RU,RU,WOODW,MOTOR,199.75,9190147247020.424,1.0,1.0,9190147247020.424,0.0,0.0,0.0,0.0,9190147247020.424,0.0,0.0,0.0,46008246543.28122
3675,2019,RU,RU,CONST,COLLE,170.19,9037239036528.742,1.0,1.0,9037239036528.742,0.0,0.0,0.0,0.0,9037239036528.742,0.0,0.0,0.0,53100881582.51802
5347,2019,RU,RU,ELEC1,POSTT,55.51,8978493234212.19,1.0,1.0,8978493234212.19,0.0,0.0,0.0,0.0,8978493234212.19,0.0,0.0,0.0,161745509533.637
1124,2019,RU,RU,BASIC,NONME,49.32,8783776551863.384,2.0,2.0,8783625105702.326,151446161.058,0.0,0.0,0.0,8783625105702.326,0.0,151446161.058,0.0,178097659202.4206
5354,2019,RU,RU,ELEC1,PULP5,52.64,8513910265408.094,1.0,1.0,8513910265408.094,0.0,0.0,0.0,0.0,8513910265408.094,0.0,0.0,0.0,161738416896.0504
17190,2019,RU,RU,REALE,AUXIL,80.2,8512916154820.478,1.0,1.0,8512916154820.478,0.0,0.0,0.0,0.0,8512916154820.478,0.0,0.0,0.0,106146086718.45981
5487,2019,RU,RU,ELEC2,MEDIC,27.98,8512227128456.293,5.0,3.0,8511693275076.94,533342009.618,0.0,0.0,511369.735,8511693275076.94,511369.735,533342009.618,0.0,304225415598.8668
5341,2019,RU,RU,ELEC1,PFERT,52.26,8451856667865.648,1.0,1.0,8451856667865.648,0.0,0.0,0.0,0.0,8451856667865.648,0.0,0.0,0.0,161727069802.25122
1075,2019,RU,RU,BASIC,FISH5,47.39,8441384172143.134,2.0,2.0,8441238629366.706,145542776.428,0.0,0.0,0.0,8441238629366.706,0.0,145542776.428,0.0,178125852967.78082
5243,2019,RU,RU,ELEC1,CEMEN,52.04,8416769774172.19,1.0,1.0,8416769774172.19,0.0,0.0,0.0,0.0,8416769774172.19,0.0,0.0,0.0,161736544469.10434
22331,2019,RU,RU,WOODW,SUPPO,182.31,8387875491385.047,1.0,1.0,8387875491385.047,0.0,0.0,0.0,0.0,8387875491385.047,0.0,0.0,0.0,46008861232.98254
1159,2019,RU,RU,BASIC,RENTI,46.63,8305696263368.995,2.0,2.0,8305553060066.114,143203302.881,0.0,0.0,0.0,8305553060066.114,0.0,143203302.881,0.0,178119156409.37152
5425,2019,RU,RU,ELEC2,COMPU,27.23,8283789502460.775,5.0,3.0,8283269975790.141,519029024.229,0.0,0.0,497646.406,8283269975790.141,497646.406,519029024.229,0.0,304215552789.59875
3716,2019,RU,RU,CONST,HEAVY,155.23,8243041967700.182,1.0,1.0,8243041967700.182,0.0,0.0,0.0,0.0,8243041967700.182,0.0,0.0,0.0,53102119227.59893
5295,2019,RU,RU,ELEC1,HOTEL,50.75,8207430236925.998,1.0,1.0,8207430236925.998,0.0,0.0,0.0,0.0,8207430236925.998,0.0,0.0,0.0,161722763289.18222
17214,2019,RU,RU,REALE,COLLE,77.31,8205907135217.478,1.0,1.0,8205907135217.478,0.0,0.0,0.0,0.0,8205907135217.478,0.0,0.0,0.0,106142894001.00217
1106,2019,RU,RU,BASIC,LUBRI,44.95,8005926609549.44,2.0,2.0,8005788574748.172,138034801.269,0.0,0.0,0.0,8005788574748.172,0.0,138034801.269,0.0,178107377298.09656
3788,2019,RU,RU,CONST,RENTI,150.46,7989318017214.155,1.0,1.0,7989318017214.155,0.0,0.0,0.0,0.0,7989318017214.155,0.0,0.0,0.0,53099282315.659676
17254,2019,RU,RU,REALE,GLASS,75.25,7987589429446.841,1.0,1.0,7987589429446.841,0.0,0.0,0.0,0.0,7987589429446.841,0.0,0.0,0.0,106147367833.1806
3768,2019,RU,RU,CONST,PIGS9,147.05,7808183251371.047,1.0,1.0,7808183251371.047,0.0,0.0,0.0,0.0,7808183251371.047,0.0,0.0,0.0,53098832039.245476
1144,2019,RU,RU,BASIC,PLAST,43.62,7768585434103.757,2.0,2.0,7768451491438.675,133942665.082,0.0,0.0,0.0,7768451491438.675,0.0,133942665.082,0.0,178096869190.82434
5427,2019,RU,RU,ELEC2,COPP1,25.48,7752239516696.883,5.0,3.0,7751753326749.048,485724234.15,0.0,0.0,465713.685,7751753326749.048,465713.685,485724234.15,0.0,304248018708.6689
1054,2019,RU,RU,BASIC,CROPS,43.43,7736337963855.845,2.0,2.0,7736204577188.009,133386667.836,0.0,0.0,0.0,7736204577188.009,0.0,133386667.836,0.0,178133501355.1887
5285,2019,RU,RU,ELEC1,FOOD5,47.52,7685588258323.044,1.0,1.0,7685588258323.044,0.0,0.0,0.0,0.0,7685588258323.044,0.0,0.0,0.0,161733759644.84518
3691,2019,RU,RU,CONST,ELEC3,143.88,7640113299165.461,1.0,1.0,7640113299165.461,0.0,0.0,0.0,0.0,7640113299165.461,0.0,0.0,0.0,53100592849.356834
5322,2019,RU,RU,ELEC1,NATUR,47.03,7605897048108.125,1.0,1.0,7605897048108.125,0.0,0.0,0.0,0.0,7605897048108.125,0.0,0.0,0.0,161724368447.97205
17307,2019,RU,RU,REALE,PFERT,71.44,7583018072584.822,1.0,1.0,7583018072584.822,0.0,0.0,0.0,0.0,7583018072584.822,0.0,0.0,0.0,106145269773.02383
3707,2019,RU,RU,CONST,FOOD5,142.62,7573282279521.355,1.0,1.0,7573282279521.355,0.0,0.0,0.0,0.0,7573282279521.355,0.0,0.0,0.0,53101123822.19433
5413,2019,RU,RU,ELEC2,CATTL,24.78,7538431054090.486,5.0,3.0,7537958273367.825,472327853.461,0.0,0.0,452869.2,7537958273367.825,452869.2,472327853.461,0.0,304214328252.2391
22207,2019,RU,RU,WOODW,CHEMI,162.65,7483295874788.033,1.0,1.0,7483295874788.033,0.0,0.0,0.0,0.0,7483295874788.033,0.0,0.0,0.0,46008582076.778564
3665,2019,RU,RU,CONST,CEMEN,140.29,7449722505430.93,1.0,1.0,7449722505430.93,0.0,0.0,0.0,0.0,7449722505430.93,0.0,0.0,0.0,53102305976.41264
1113,2019,RU,RU,BASIC,MEDIC,41.37,7369374753107.258,2.0,2.0,7369247693463.93,127059643.328,0.0,0.0,0.0,7369247693463.93,0.0,127059643.328,0.0,178133303193.31058
