trade_id,year,region1,region2,industry1,industry2,amount
9320,2021,US,US,LANDT,PUBLI,3815.71
368,2021,US,US,ALUM1,MOTO1,3810.23
3921,2021,US,US,DISTR,HEALT,3771.41
9346,2021,US,US,LANDT,TEXTI,3758.08
11252,2021,US,US,MOTOR,RESEA,3741.12
2974,2021,US,US,COMPU,REALE,3702.75
17182,2021,US,US,SUPPO,CEMEN,3682.04
8851,2021,US,US,INSUR,SUPPO,3676.78
3078,2021,US,US,CONST,HOTEL,3652.57
2418,2021,US,US,CHEM1,CEREA,3636.16
16037,2021,US,US,SALEM,BUSIN,3628.53
4714,2021,US,US,ELEC2,RETA1,3627.45
8259,2021,US,US,HOTEL,SUPPO,3614.98
3154,2021,US,US,CONST,SUPPO,3606.46
17772,2021,US,US,TEXTI,RETA1,3592.54
3489,2021,US,US,CRUDE,HEAVY,3587.36
15154,2021,US,US,REALE,VEGET,3545.21
2451,2021,US,US,CHEM1,FOOD5,3544.14
7598,2021,US,US,FURNI,RESEA,3531.58
11034,2021,US,US,MOTO1,LANDT,3504.20
15494,2021,US,US,RENTI,REALE,3497.96
3988,2021,US,US,DISTR,RESEA,3486.28
15907,2021,US,US,RUBBE,FABRI,3477.42
12342,2021,US,US,OILSE,OILSE,3457.87
1005,2021,US,US,BASIC,TRANS,3441.27
15018,2021,US,US,REALE,CATTL,3438.33
115,2021,US,US,93197,RESEA,3429.26
11090,2021,US,US,MOTO1,RETA1,3427.31
16057,2021,US,US,SALEM,EDUCA,3418.10
3755,2021,US,US,DIST1,FOOD5,3408.84
1497,2021,US,US,BIOGA,REALE,3394.85
6167,2021,US,US,FINAN,FABRI,3377.40
3062,2021,US,US,CONST,FINAN,3366.57
15794,2021,US,US,RETA1,POSTT,3356.98
2161,2021,US,US,CEMEN,RESEA,3346.98
2936,2021,US,US,COMPU,MEMBE,3335.41
6187,2021,US,US,FINAN,INLAN,3333.35
15502,2021,US,US,RENTI,SALEM,3308.96
3087,2021,US,US,CONST,LANDT,3296.63
413,2021,US,US,ALUM1,TRANS,3295.93
11116,2021,US,US,MOTO1,WHOLE,3281.04
6151,2021,US,US,FINAN,DIST1,3253.27
7798,2021,US,US,GLASS,BEVER,3250.73
15130,2021,US,US,REALE,RENTI,3248.89
161,2021,US,US,AIRTR,BUSIN,3240.89
1907,2021,US,US,BUSIN,MEAT1,3225.50
9249,2021,US,US,LANDT,FINAN,3215.41
7831,2021,US,US,GLASS,GLASS,3204.45
3135,2021,US,US,CONST,RAILW,3202.01
14905,2021,US,US,RAILW,POSTT,3199.85
10557,2021,US,US,MEATP,FOOD5,3190.69
11213,2021,US,US,MOTOR,MOTOR,3178.24
12989,2021,US,US,PAPER,BUSIN,3162.58
14883,2021,US,US,RAILW,LANDT,3157.30
10929,2021,US,US,MEMBE,RESEA,3151.68
10196,2021,US,US,MEAT1,FOOD5,3145.26
17794,2021,US,US,TEXTI,WEARI,3143.97
6987,2021,US,US,FOOD5,DAIRY,3142.94
10444,2021,US,US,MEATC,FOOD5,3131.89
19518,2021,US,US,WOODW,WHOLE,3122.91
15879,2021,US,US,RUBBE,CHEM1,3092.84
15134,2021,US,US,REALE,RUBBE,3076.01
15559,2021,US,US,RESEA,COMPU,3073.03
18938,2021,US,US,WHOLE,GASDI,3055.40
4649,2021,US,US,ELEC2,HOTEL,3051.63
6114,2021,US,US,FABRI,WOODW,3049.32
18274,2021,US,US,VEGET,BEVER,3003.60
11280,2021,US,US,MOTOR,WHOLE,3002.42
7748,2021,US,US,GASDI,RAILW,2999.04
18935,2021,US,US,WHOLE,FORES,2997.70
1944,2021,US,US,BUSIN,PRINT,2983.66
16008,2021,US,US,RUBBE,TRANS,2976.91
782,2021,US,US,AUXIL,WHOLE,2969.64
194,2021,US,US,AIRTR,FINAN,2967.01
15294,2021,US,US,RECRE,RETA1,2934.86
15321,2021,US,US,RECRE,WHOLE,2923.27
9315,2021,US,US,LANDT,POULT,2912.39
18366,2021,US,US,VEGET,RETA1,2896.57
3833,2021,US,US,DIST1,RUBBE,2889.57
15032,2021,US,US,REALE,CRUDE,2870.63
10448,2021,US,US,MEATC,HEALT,2869.54
9273,2021,US,US,LANDT,KEROS,2863.83
6111,2021,US,US,FABRI,WHOLE,2863.22
3516,2021,US,US,CRUDE,NAPHT,2860.56
15006,2021,US,US,REALE,AUXIL,2843.67
15482,2021,US,US,RENTI,PLAST,2830.38
1863,2021,US,US,BUSIN,ELEC2,2822.14
17234,2021,US,US,SUPPO,INSUR,2813.91
2516,2021,US,US,CHEM1,PUBLI,2809.55
15964,2021,US,US,RUBBE,PAPER,2808.65
3168,2021,US,US,CONST,WHOLE,2802.02
6174,2021,US,US,FINAN,FOOD5,2799.55
2972,2021,US,US,COMPU,RAILW,2793.37
19030,2021,US,US,WHOLE,VEGET,2781.77
300,2021,US,US,AIRTR,WHOLE,2777.73
9262,2021,US,US,LANDT,GLASS,2774.63
17733,2021,US,US,TEXTI,MOTO1,2770.48
16136,2021,US,US,SALEM,POSTT,2769.13
9318,2021,US,US,LANDT,PRINT,2755.94
