trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
248,2022,WM,WM,AIRTR,POSTT,578.13,45132660424928.38,1.0,1.0,45132660424928.38,0.0,0.0,0.0,45132660424928.38,0.0,0.0,78066629347.94662
4157,2022,WM,WM,ELEC2,GLASS,97.67,44776747805602.98,2.0,2.0,44776742564169.42,0.0,0.0,5241433.552,44776742564169.42,5241433.552,0.0,458449347861.1956
4117,2022,WM,WM,ELEC2,CERAM,95.51,43786101024071.62,2.0,2.0,43786095898600.24,0.0,0.0,5125471.373,43786095898600.24,5125471.373,0.0,458445199707.5868
4252,2022,WM,WM,ELEC2,WOODW,94.81,43461686249635.08,2.0,2.0,43461681162138.74,0.0,0.0,5087496.339,43461681162138.74,5087496.339,0.0,458408250708.1012
4189,2022,WM,WM,ELEC2,OFFIC,87.68,40195368655950.81,2.0,2.0,40195363950799.945,0.0,0.0,4705150.871,40195363950799.945,4705150.871,0.0,458432580473.89154
7006,2022,WM,WM,FURNI,RETA1,148.66,39513852401104.86,1.0,1.0,39513852401104.86,0.0,0.0,0.0,39513852401104.86,0.0,0.0,265800164140.35287
4214,2022,WM,WM,ELEC2,PULP5,84.58,38771973465017.45,2.0,2.0,38771968926485.01,0.0,0.0,4538532.443,38771968926485.01,4538532.443,0.0,458405928884.1033
10408,2022,WM,WM,NATUR,CHEM1,727.54,38681310143639.08,2.0,2.0,38680918856821.05,0.0,391286818.028,0.0,38680918856821.05,0.0,0.0,53167262478.54287
4736,2022,WM,WM,ELEC6,REALE,184.97,38595555465854.95,1.0,1.0,38595555465854.95,0.0,0.0,0.0,38595555465854.95,0.0,0.0,208658460646.88843
16112,2022,WM,WM,SEACO,CONST,764.01,37300244106547.89,1.0,1.0,37300244106547.89,0.0,0.0,0.0,37300244106547.89,0.0,0.0,48821670012.88973
4180,2022,WM,WM,ELEC2,MOTO1,81.14,37195869901836.32,2.0,2.0,37195865547797.9,0.0,0.0,4354038.425,37195865547797.9,4354038.425,0.0,458415946534.83264
10447,2022,WM,WM,NATUR,HYDRO,691.42,36760922296161.99,2.0,2.0,36760550435326.37,0.0,371860835.624,0.0,36760550435326.37,0.0,0.0,53167282254.14653
167,2022,WM,WM,AIRTR,CRUDE,461.39,36018879376506.61,1.0,1.0,36018879376506.61,0.0,0.0,0.0,36018879376506.61,0.0,0.0,78066016551.08826
4164,2022,WM,WM,ELEC2,INSUR,77.81,35670060283221.09,2.0,2.0,35670056107789.42,0.0,0.0,4175431.668,35670056107789.42,4175431.668,0.0,458425141796.9553
12444,2022,WM,WM,PFERT,VEGET,780.46,35104366853206.71,1.0,1.0,35104366853206.71,0.0,0.0,0.0,35104366853206.71,0.0,0.0,44979072410.12571
7031,2022,WM,WM,FURNI,WHOLE,131.99,35083852225623.293,1.0,1.0,35083852225623.293,0.0,0.0,0.0,35083852225623.293,0.0,0.0,265806896171.0985
264,2022,WM,WM,AIRTR,RESEA,447.02,34897435946726.95,1.0,1.0,34897435946726.95,0.0,0.0,0.0,34897435946726.95,0.0,0.0,78066833579.54219
290,2022,WM,WM,AIRTR,WHOLE,442.35,34532748224554.355,1.0,1.0,34532748224554.355,0.0,0.0,0.0,34532748224554.355,0.0,0.0,78066572226.86641
4742,2022,WM,WM,ELEC6,RETA1,158.2,33010402550775.438,1.0,1.0,33010402550775.438,0.0,0.0,0.0,33010402550775.438,0.0,0.0,208662468715.39468
4186,2022,WM,WM,ELEC2,NONF1,71.86,32942919617438.746,2.0,2.0,32942915761238.09,0.0,0.0,3856200.654,32942915761238.09,3856200.654,0.0,458431945692.1618
4246,2022,WM,WM,ELEC2,WEARI,70.44,32289403364885.297,2.0,2.0,32289399585183.32,0.0,0.0,3779701.976,32289399585183.32,3779701.976,0.0,458395845611.65955
4675,2022,WM,WM,ELEC6,GASDI,153.49,32028156435367.266,1.0,1.0,32028156435367.266,0.0,0.0,0.0,32028156435367.266,0.0,0.0,208666078802.31458
4678,2022,WM,WM,ELEC6,HEALT,149.66,31227862069923.934,1.0,1.0,31227862069923.934,0.0,0.0,0.0,31227862069923.934,0.0,0.0,208658706868.3946
6942,2022,WM,WM,FURNI,HOTEL,117.15,31138623016047.105,1.0,1.0,31138623016047.105,0.0,0.0,0.0,31138623016047.105,0.0,0.0,265801306154.90485
2287,2022,WM,WM,CHEM1,PUBLI,505.73,30364368649748.844,1.0,1.0,30364368649748.844,0.0,0.0,0.0,30364368649748.844,0.0,0.0,60040671207.46019
4193,2022,WM,WM,ELEC2,PADDY,64.29,29473520438724.855,2.0,2.0,29473516988641.8,0.0,0.0,3450083.057,29473516988641.8,3450083.057,0.0,458446421507.61945
4182,2022,WM,WM,ELEC2,NAPHT,63.9,29291757155654.355,2.0,2.0,29291753726847.973,0.0,0.0,3428806.385,29291753726847.973,3428806.385,0.0,458399955487.5486
2197,2022,WM,WM,CHEM1,CONST,485.85,29170846738882.613,1.0,1.0,29170846738882.613,0.0,0.0,0.0,29170846738882.613,0.0,0.0,60040849519.15738
4680,2022,WM,WM,ELEC6,HOTEL,132.0,27542607543877.184,1.0,1.0,27542607543877.184,0.0,0.0,0.0,27542607543877.184,0.0,0.0,208656117756.64532
4173,2022,WM,WM,ELEC2,MEAT1,58.83,26969734469785.223,2.0,2.0,26969731312787.94,0.0,0.0,3156997.283,26969731312787.94,3156997.283,0.0,458435058129.9546
9856,2022,WM,WM,MEDIC,CONST,366.03,26748898258462.844,1.0,1.0,26748898258462.844,0.0,0.0,0.0,26748898258462.844,0.0,0.0,73078431435.84637
4677,2022,WM,WM,ELEC6,GLASS,126.57,26410148407378.12,1.0,1.0,26410148407378.12,0.0,0.0,0.0,26410148407378.12,0.0,0.0,208660412478.29758
4705,2022,WM,WM,ELEC6,NATUR,126.11,26313637395173.32,1.0,1.0,26313637395173.32,0.0,0.0,0.0,26313637395173.32,0.0,0.0,208656231822.8001
6950,2022,WM,WM,FURNI,LANDT,94.31,25069017292404.742,1.0,1.0,25069017292404.742,0.0,0.0,0.0,25069017292404.742,0.0,0.0,265815049224.9469
4229,2022,WM,WM,ELEC2,SEACO,54.09,24795338435617.887,2.0,2.0,24795335533148.97,0.0,0.0,2902468.919,24795335533148.97,2902468.919,0.0,458408919127.71094
4720,2022,WM,WM,ELEC6,PFERT,117.07,24426960998387.51,1.0,1.0,24426960998387.51,0.0,0.0,0.0,24426960998387.51,0.0,0.0,208652609536.06827
4623,2022,WM,WM,ELEC6,ALUM1,116.06,24218107357200.613,1.0,1.0,24218107357200.613,0.0,0.0,0.0,24218107357200.613,0.0,0.0,208668855395.4904
150,2022,WM,WM,AIRTR,BUSIN,308.41,24076541322072.355,1.0,1.0,24076541322072.355,0.0,0.0,0.0,24076541322072.355,0.0,0.0,78066668791.77832
10396,2022,WM,WM,NATUR,BASIC,452.5,24058423424515.32,2.0,2.0,24058180057785.664,0.0,243366729.658,0.0,24058180057785.664,0.0,0.0,53167786573.51452
6989,2022,WM,WM,FURNI,POSTT,88.1,23417170351216.8,1.0,1.0,23417170351216.8,0.0,0.0,0.0,23417170351216.8,0.0,0.0,265802160626.75143
4762,2022,WM,WM,ELEC6,VEGET,109.26,22797607905435.387,1.0,1.0,22797607905435.387,0.0,0.0,0.0,22797607905435.387,0.0,0.0,208654657746.9832
4174,2022,WM,WM,ELEC2,MEAT4,49.15,22531182831129.266,2.0,2.0,22531180193695.7,0.0,0.0,2637433.567,22531180193695.7,2637433.567,0.0,458416741223.3828
4627,2022,WM,WM,ELEC6,BASIC,105.48,22009519107461.59,1.0,1.0,22009519107461.59,0.0,0.0,0.0,22009519107461.59,0.0,0.0,208660590704.0348
16210,2022,WM,WM,SEACO,RESEA,444.81,21716252315337.24,1.0,1.0,21716252315337.24,0.0,0.0,0.0,21716252315337.24,0.0,0.0,48821412098.058136
182,2022,WM,WM,AIRTR,FINAN,276.19,21560885968843.08,1.0,1.0,21560885968843.08,0.0,0.0,0.0,21560885968843.08,0.0,0.0,78065411379.27904
4725,2022,WM,WM,ELEC6,POSTT,101.93,21269616887743.887,1.0,1.0,21269616887743.887,0.0,0.0,0.0,21269616887743.887,0.0,0.0,208668859881.72162
2275,2022,WM,WM,CHEM1,PFERT,342.64,20572301014946.49,1.0,1.0,20572301014946.49,0.0,0.0,0.0,20572301014946.49,0.0,0.0,60040570321.46419
6911,2022,WM,WM,FURNI,CRUDE,76.75,20400546954132.59,1.0,1.0,20400546954132.59,0.0,0.0,0.0,20400546954132.59,0.0,0.0,265805172040.8155
7028,2022,WM,WM,FURNI,WEARI,75.47,20060511924652.19,1.0,1.0,20060511924652.19,0.0,0.0,0.0,20060511924652.19,0.0,0.0,265807763676.32425
4670,2022,WM,WM,ELEC6,FOOD5,95.5,19927493665519.67,1.0,1.0,19927493665519.67,0.0,0.0,0.0,19927493665519.67,0.0,0.0,208664855136.33163
6883,2022,WM,WM,FURNI,AIRTR,70.03,18613992457125.875,1.0,1.0,18613992457125.875,0.0,0.0,0.0,18613992457125.875,0.0,0.0,265800263560.27237
171,2022,WM,WM,AIRTR,EDUCA,235.76,18405151516747.957,1.0,1.0,18405151516747.957,0.0,0.0,0.0,18405151516747.957,0.0,0.0,78067320651.28926
9864,2022,WM,WM,MEDIC,EDUCA,251.17,18355461212514.176,1.0,1.0,18355461212514.176,0.0,0.0,0.0,18355461212514.176,0.0,0.0,73079831239.85419
4702,2022,WM,WM,ELEC6,MOTOR,87.63,18284304580796.363,1.0,1.0,18284304580796.363,0.0,0.0,0.0,18284304580796.363,0.0,0.0,208653481465.21014
4691,2022,WM,WM,ELEC6,LIQUE,85.82,17906329187244.984,1.0,1.0,17906329187244.984,0.0,0.0,0.0,17906329187244.984,0.0,0.0,208649839049.69687
260,2022,WM,WM,AIRTR,RECRE,228.52,17839741638894.61,1.0,1.0,17839741638894.61,0.0,0.0,0.0,17839741638894.61,0.0,0.0,78066434617.95296
6894,2022,WM,WM,FURNI,BUSIN,66.97,17800334537637.15,1.0,1.0,17800334537637.15,0.0,0.0,0.0,17800334537637.15,0.0,0.0,265795647866.76346
9947,2022,WM,WM,MEDIC,RESEA,243.1,17765100157701.742,1.0,1.0,17765100157701.742,0.0,0.0,0.0,17765100157701.742,0.0,0.0,73077335078.98701
