trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
2915,2022,US,US,CONST,DISTR,4253.26,549742654250327.06,2.0,2.0,549742580095389.44,74154937.62,0.0,0.0,549742580095389.44,0.0,74154937.62,129252068824.93124
3363,2022,US,US,CRUDE,MACHI,4078.09,532510393477048.06,2.0,2.0,532508109857143.8,0.0,2283619904.22,0.0,532508109857143.8,0.0,0.0,130578381908.45421
2971,2022,US,US,CONST,MOTOR,3950.19,510569355867165.1,2.0,2.0,510569286996324.5,68870840.642,0.0,0.0,510569286996324.5,0.0,68870840.642,129251847599.01805
5994,2022,US,US,FINAN,CRUDE,12039.36,505324208783999.7,1.0,1.0,505324208783999.7,0.0,0.0,0.0,505324208783999.7,0.0,0.0,41972680340.483185
10904,2022,US,US,MOTOR,FINAN,6585.86,483910900431719.8,1.0,1.0,483910900431719.8,0.0,0.0,0.0,483910900431719.8,0.0,0.0,73477252846.51053
2947,2022,US,US,CONST,HOTEL,3711.89,479769022814400.4,2.0,2.0,479768958098225.1,64716175.257,0.0,0.0,479768958098225.1,0.0,64716175.257,129251950573.5354
2996,2022,US,US,CONST,POSTT,3663.85,473559819433360.1,2.0,2.0,473559755554746.0,63878614.107,0.0,0.0,473559755554746.0,0.0,63878614.107,129251967038.32312
3024,2022,US,US,CONST,SUPPO,3652.77,472127485262199.25,2.0,2.0,472127421576793.06,63685406.158,0.0,0.0,472127421576793.06,0.0,63685406.158,129251906159.48972
10882,2022,US,US,MOTOR,CONST,6389.36,469472843681637.94,1.0,1.0,469472843681637.94,0.0,0.0,0.0,469472843681637.94,0.0,0.0,73477287816.25044
12787,2022,US,US,PAPER,RESEA,4050.1,468850986823846.8,1.0,1.0,468850986823846.8,0.0,0.0,0.0,468850986823846.8,0.0,0.0,115762817417.80371
3345,2022,US,US,CRUDE,HEAVY,3588.87,468628873015751.3,2.0,2.0,468626863345639.3,0.0,2009670112.021,0.0,468626863345639.3,0.0,0.0,130578391810.16624
274,2022,US,US,AIRTR,SALEM,2053.1,468309784331484.1,1.0,1.0,468309784331484.1,0.0,0.0,0.0,468309784331484.1,0.0,0.0,228098867240.50662
18977,2022,US,US,WOODW,REALE,6514.45,455760189517566.8,1.0,1.0,455760189517566.8,0.0,0.0,0.0,455760189517566.8,0.0,0.0,69961422609.36331
12790,2022,US,US,PAPER,RUBBE,3925.41,454416543897115.75,1.0,1.0,454416543897115.75,0.0,0.0,0.0,454416543897115.75,0.0,0.0,115762823220.2791
6029,2022,US,US,FINAN,HOTEL,10821.28,454198190683223.25,1.0,1.0,454198190683223.25,0.0,0.0,0.0,454198190683223.25,0.0,0.0,41972686288.79608
2931,2022,US,US,CONST,FINAN,3459.09,447093826264661.06,2.0,2.0,447093765956052.06,60308609.02,0.0,0.0,447093765956052.06,0.0,60308609.02,129251862849.66885
4313,2022,US,US,ELEC1,CRUDE,525.46,439969770955403.56,2.0,2.0,439969752726154.8,0.0,0.0,18229248.779,439969752726154.8,18229248.779,0.0,837304021153.6626
4403,2022,US,US,ELEC1,RESEA,517.32,433152690382307.9,2.0,2.0,433152672435510.9,0.0,0.0,17946796.97,433152672435510.9,17946796.97,0.0,837301264946.8566
4443,2022,US,US,ELEC2,BASIC,658.87,430809942148842.0,1.0,1.0,430809942148842.0,0.0,0.0,0.0,430809942148842.0,0.0,0.0,653861827293.46
4337,2022,US,US,ELEC1,HEALT,507.86,425236237473654.1,2.0,2.0,425236219854859.2,0.0,0.0,17618794.914,425236219854859.2,17618794.914,0.0,837309962339.3339
4536,2022,US,US,ELEC2,PAPER,650.14,425100740157703.9,1.0,1.0,425100740157703.9,0.0,0.0,0.0,425100740157703.9,0.0,0.0,653860307253.3668
5990,2022,US,US,FINAN,CONST,9732.11,408482510519223.3,1.0,1.0,408482510519223.3,0.0,0.0,0.0,408482510519223.3,0.0,0.0,41972656548.19184
3373,2022,US,US,CRUDE,NAPHT,3108.61,405917419081655.44,2.0,2.0,405915678343617.2,0.0,1740738038.242,0.0,405915678343617.2,0.0,0.0,130578431865.57832
5998,2022,US,US,FINAN,EDUCA,9478.06,397819447154386.06,1.0,1.0,397819447154386.06,0.0,0.0,0.0,397819447154386.06,0.0,0.0,41972666047.101
10885,2022,US,US,MOTOR,CRUDE,5356.8,393602965440154.9,1.0,1.0,393602965440154.9,0.0,0.0,0.0,393602965440154.9,0.0,0.0,73477256093.21889
4452,2022,US,US,ELEC2,BUSIN,598.44,391301504366242.6,1.0,1.0,391301504366242.6,0.0,0.0,0.0,391301504366242.6,0.0,0.0,653869233952.013
7774,2022,US,US,HEALT,PUBLI,3918.79,389321528109801.5,1.0,1.0,389321528109801.5,0.0,0.0,0.0,389321528109801.5,0.0,0.0,99347382255.69666
256,2022,US,US,AIRTR,POSTT,1701.21,388043304805959.3,1.0,1.0,388043304805959.3,0.0,0.0,0.0,388043304805959.3,0.0,0.0,228098415131.5589
217,2022,US,US,AIRTR,LANDT,1654.91,377482479075043.6,1.0,1.0,377482479075043.6,0.0,0.0,0.0,377482479075043.6,0.0,0.0,228098494223.27716
4382,2022,US,US,ELEC1,PFERT,445.1,372682797790317.3,2.0,2.0,372682782348966.8,0.0,0.0,15441350.486,372682782348966.8,15441350.486,0.0,837301275646.6351
3039,2022,US,US,CONST,WHOLE,2858.72,369495867864187.1,2.0,2.0,369495818022787.94,49841399.099,0.0,0.0,369495818022787.94,0.0,49841399.099,129252206534.45848
7568,2022,US,US,GASDI,PUBLI,6391.7,366410681048513.0,1.0,1.0,366410681048513.0,0.0,0.0,0.0,366410681048513.0,0.0,0.0,57326013587.701706
10998,2022,US,US,MOTOR,SUPPO,4928.92,362163734854943.9,1.0,1.0,362163734854943.9,0.0,0.0,0.0,362163734854943.9,0.0,0.0,73477300271.65056
4464,2022,US,US,ELEC2,CONST,548.38,358567816315404.9,1.0,1.0,358567816315404.9,0.0,0.0,0.0,358567816315404.9,0.0,0.0,653867420977.0686
2969,2022,US,US,CONST,MEMBE,2758.07,356486360098895.8,2.0,2.0,356486312012352.8,48086543.023,0.0,0.0,356486312012352.8,0.0,48086543.023,129252107487.80698
4479,2022,US,US,ELEC2,FABRI,544.3,355899069150631.0,1.0,1.0,355899069150631.0,0.0,0.0,0.0,355899069150631.0,0.0,0.0,653865642385.8737
14163,2022,US,US,PUBLI,HEALT,957.87,343929811914470.75,1.0,1.0,343929811914470.75,0.0,0.0,0.0,343929811914470.75,0.0,0.0,359056878192.73047
12912,2022,US,US,PFERT,CEREA,8316.27,342699474025600.9,1.0,1.0,342699474025600.9,0.0,0.0,0.0,342699474025600.9,0.0,0.0,41208315028.92533
4486,2022,US,US,ELEC2,FOOD5,519.88,339932736731234.8,1.0,1.0,339932736731234.8,0.0,0.0,0.0,339932736731234.8,0.0,0.0,653867693950.9788
3300,2022,US,US,CRUDE,BITUM,2586.21,337704017450226.6,2.0,2.0,337702569238838.75,0.0,1448211387.855,0.0,337702569238838.75,0.0,0.0,130578730052.9449
5989,2022,US,US,FINAN,COMPU,7848.04,329403120356462.4,1.0,1.0,329403120356462.4,0.0,0.0,0.0,329403120356462.4,0.0,0.0,41972660735.223366
